ecu,diag_addr_i3,kind,id,request,followup,sweep,names,expected_payload_len,layout_differs,vehicles,relevance,description_en
EME,0x1A,did,0x6361,22 63 61,,,STATUS_ANZEIGE_SOC,4,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6362,22 63 62,,,STATUS_MAXIMALER_ANZEIGE_SOC,4,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6363,22 63 63,,,STATUS_MINIMALER_ANZEIGE_SOC,4,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6369,22 63 69,,,STATUS_HVB_HISTORIE_MIN_SOC,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636A,22 63 6A,,,STATUS_HVB_HISTORIE_MAX_SOC,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636B,22 63 6B,,,STATUS_HVB_HISTORIE_SOC_LADEHUEBE,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636C,22 63 6C,,,STATUS_HVB_HISTORIE_SOC_ENTLADEHUEBE,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636D,22 63 6D,,,STATUS_HVB_HISTORIE_STROMBELASTUNG,32,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636E,22 63 6E,,,STATUS_HVB_HISTORIE_TEMPERATUR,32,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x636F,22 63 6F,,,STATUS_HVB_HISTORIE_SOC_SEIT_EINBAU,32,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6370,22 63 70,,,STATUS_HVPM_ENERGIEBORDNETZ_2 / STATUS_HVB_SOC_FAHRB,14,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6371,22 63 71,,,STATUS_HVBHIST_STARTSOC_0_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6372,22 63 72,,,STATUS_HVBHIST_STARTSOC_0_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6373,22 63 73,,,STATUS_HVBHIST_STARTSOC_0_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6374,22 63 74,,,STATUS_HVBHIST_STARTSOC_0_HUB_15_ L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6375,22 63 75,,,STATUS_HVBHIST_STARTSOC_0_HUB_25_ L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6376,22 63 76,,,STATUS_HVBHIST_STARTSOC_0_HUB_35_ L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6377,22 63 77,,,STATUS_HVBHIST_STARTSOC_0_HUB_50_ L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6378,22 63 78,,,STATUS_HVBHIST_STARTSOC_20_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6379,22 63 79,,,STATUS_HVBHIST_STARTSOC_20_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637A,22 63 7A,,,STATUS_HVBHIST_STARTSOC_20_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637B,22 63 7B,,,STATUS_HVBHIST_STARTSOC_20_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637C,22 63 7C,,,STATUS_HVBHIST_STARTSOC_20_HUB_25_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637D,22 63 7D,,,STATUS_HVBHIST_STARTSOC_20_HUB_35_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637E,22 63 7E,,,STATUS_HVBHIST_STARTSOC_20_HUB_50_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x637F,22 63 7F,,,STATUS_HVBHIST_STARTSOC_25_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6380,22 63 80,,,STATUS_HVBHIST_STARTSOC_25_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6381,22 63 81,,,STATUS_HVBHIST_STARTSOC_25_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6382,22 63 82,,,STATUS_HVBHIST_STARTSOC_25_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6383,22 63 83,,,STATUS_HVBHIST_STARTSOC_25_HUB_25,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6384,22 63 84,,,STATUS_HVBHIST_STARTSOC_25_HUB_35_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6385,22 63 85,,,STATUS_HVBHIST_STARTSOC_25_HUB_50_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6386,22 63 86,,,STATUS_HVBHIST_STARTSOC_30_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6387,22 63 87,,,STATUS_HVBHIST_STARTSOC_30_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6388,22 63 88,,,STATUS_HVBHIST_STARTSOC_30_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6389,22 63 89,,,STATUS_HVBHIST_STARTSOC_30_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638A,22 63 8A,,,STATUS_HVBHIST_STARTSOC_30_HUB_25,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638B,22 63 8B,,,STATUS_HVBHIST_STARTSOC_30_HUB_35,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638C,22 63 8C,,,STATUS_HVBHIST_STARTSOC_30_HUB_50_L,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638D,22 63 8D,,,STATUS_HVBHIST_STARTSOC_50_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638E,22 63 8E,,,STATUS_HVBHIST_STARTSOC_50_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x638F,22 63 8F,,,STATUS_HVBHIST_STARTSOC_50_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6390,22 63 90,,,STATUS_HVBHIST_STARTSOC_50_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6391,22 63 91,,,STATUS_HVBHIST_STARTSOC_50_HUB_25,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6392,22 63 92,,,STATUS_HVBHIST_STARTSOC_50_HUB_35,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6393,22 63 93,,,STATUS_HVBHIST_STARTSOC_50_HUB_50_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6394,22 63 94,,,STATUS_HVBHIST_STARTSOC_70_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6395,22 63 95,,,STATUS_HVBHIST_STARTSOC_70_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6396,22 63 96,,,STATUS_HVBHIST_STARTSOC_70_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6397,22 63 97,,,STATUS_HVBHIST_STARTSOC_70_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6398,22 63 98,,,STATUS_HVBHIST_STARTSOC_70_HUB_25,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x6399,22 63 99,,,STATUS_HVBHIST_STARTSOC_70_HUB_35_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639A,22 63 9A,,,STATUS_HVBHIST_STARTSOC_70_HUB_50_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639B,22 63 9B,,,STATUS_HVBHIST_STARTSOC_80_HUB_0,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639C,22 63 9C,,,STATUS_HVBHIST_STARTSOC_80_HUB_5,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639D,22 63 9D,,,STATUS_HVBHIST_STARTSOC_80_HUB_10,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639E,22 63 9E,,,STATUS_HVBHIST_STARTSOC_80_HUB_15,48,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x639F,22 63 9F,,,STATUS_HVBHIST_STARTSOC_80_HUB_25_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A0,22 63 A0,,,STATUS_HVBHIST_STARTSOC_80_HUB_35_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A1,22 63 A1,,,STATUS_HVBHIST_STARTSOC_80_HUB_50_EL,24,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A5,22 63 A5,,,STATUS_HVPM_SPANNUNGSFREIHEIT,160,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A6,22 63 A6,,,STATUS_HV_BATT_HIST_SOC1_T1 / STATUS_HV_BATT_HIST_SOC1_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A7,22 63 A7,,,STATUS_HV_BATT_HIST_SOC2_T1 / STATUS_HV_BATT_HIST_SOC2_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A8,22 63 A8,,,STATUS_HV_BATT_HIST_SOC3_T1 / STATUS_HV_BATT_HIST_SOC3_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63A9,22 63 A9,,,STATUS_HV_BATT_HIST_SOC4_T1 / STATUS_HV_BATT_HIST_SOC4_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AA,22 63 AA,,,STATUS_HV_BATT_HIST_SOC5_T1 / STATUS_HV_BATT_HIST_SOC5_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AB,22 63 AB,,,STATUS_HV_BATT_HIST_SOC6_T1 / STATUS_HV_BATT_HIST_SOC6_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AC,22 63 AC,,,STATUS_HV_BATT_HIST_SOC7_T1 / STATUS_HV_BATT_HIST_SOC7_ T1,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AD,22 63 AD,,,STATUS_HV_BATT_HIST_SOC1_T2 / STATUS_HV_BATT_HIST_SOC1_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AE,22 63 AE,,,STATUS_HV_BATT_HIST_SOC2_T2 / STATUS_HV_BATT_HIST_SOC2_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63AF,22 63 AF,,,STATUS_HV_BATT_HIST_SOC3_T2 / STATUS_HV_BATT_HIST_SOC3_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B0,22 63 B0,,,STATUS_HV_BATT_HIST_SOC4_T2 / STATUS_HV_BATT_HIST_SOC4_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B1,22 63 B1,,,STATUS_HV_BATT_HIST_SOC5_T2 / STATUS_HV_BATT_HIST_SOC5_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B2,22 63 B2,,,STATUS_HV_BATT_HIST_SOC6_T2 / STATUS_HV_BATT_HIST_SOC6_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B3,22 63 B3,,,STATUS_HV_BATT_HIST_SOC7_T2 / STATUS_HV_BATT_HIST_SOC7_ T2,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B4,22 63 B4,,,STATUS_HV_BATT_HIST_SOC1_T3 / STATUS_HV_BATT_HIST_SOC1_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B5,22 63 B5,,,STATUS_HV_BATT_HIST_SOC2_T3 / STATUS_HV_BATT_HIST_SOC2_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B6,22 63 B6,,,STATUS_HV_BATT_HIST_SOC3_T3 / STATUS_HV_BATT_HIST_SOC3_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B7,22 63 B7,,,STATUS_HV_BATT_HIST_SOC4_T3 / STATUS_HV_BATT_HIST_SOC4_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B8,22 63 B8,,,STATUS_HV_BATT_HIST_SOC5_T3 / STATUS_HV_BATT_HIST_SOC5_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63B9,22 63 B9,,,STATUS_HV_BATT_HIST_SOC6_T3 / STATUS_HV_BATT_HIST_SOC6_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BA,22 63 BA,,,STATUS_HV_BATT_HIST_SOC7_T3 / STATUS_HV_BATT_HIST_SOC7_ T3,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BB,22 63 BB,,,STATUS_HV_BATT_HIST_SOC1_T4 / STATUS_HV_BATT_HIST_SOC1_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BC,22 63 BC,,,STATUS_HV_BATT_HIST_SOC2_T4 / STATUS_HV_BATT_HIST_SOC2_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BD,22 63 BD,,,STATUS_HV_BATT_HIST_SOC3_T4 / STATUS_HV_BATT_HIST_SOC3_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BE,22 63 BE,,,STATUS_HV_BATT_HIST_SOC4_T4 / STATUS_HV_BATT_HIST_SOC4_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63BF,22 63 BF,,,STATUS_HV_BATT_HIST_SOC5_T4 / STATUS_HV_BATT_HIST_SOC5_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C0,22 63 C0,,,STATUS_HV_BATT_HIST_SOC6_T4 / STATUS_HV_BATT_HIST_SOC6_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C1,22 63 C1,,,STATUS_HV_BATT_HIST_SOC7_T4 / STATUS_HV_BATT_HIST_SOC7_ T4,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C2,22 63 C2,,,STATUS_HV_BATT_HIST_SOC1_T5 / STATUS_HV_BATT_HIST_SOC1_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C3,22 63 C3,,,STATUS_HV_BATT_HIST_SOC2_T5 / STATUS_HV_BATT_HIST_SOC2_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C4,22 63 C4,,,STATUS_HV_BATT_HIST_SOC3_T5 / STATUS_HV_BATT_HIST_SOC3_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C5,22 63 C5,,,STATUS_HV_BATT_HIST_SOC4_T5 / STATUS_HV_BATT_HIST_SOC4_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C6,22 63 C6,,,STATUS_HV_BATT_HIST_SOC5_T5 / STATUS_HV_BATT_HIST_SOC5_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C7,22 63 C7,,,STATUS_HV_BATT_HIST_SOC6_T5 / STATUS_HV_BATT_HIST_SOC6_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C8,22 63 C8,,,STATUS_HV_BATT_HIST_SOC7_T5 / STATUS_HV_BATT_HIST_SOC7_ T5,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63C9,22 63 C9,,,STATUS_HV_BATT_HIST_SOC1_T6 / STATUS_HV_BATT_HIST_SOC1_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CA,22 63 CA,,,STATUS_HV_BATT_HIST_SOC2_T6 / STATUS_HV_BATT_HIST_SOC2_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CB,22 63 CB,,,STATUS_HV_BATT_HIST_SOC3_T6 / STATUS_HV_BATT_HIST_SOC3_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CC,22 63 CC,,,STATUS_HV_BATT_HIST_SOC4_T6 / STATUS_HV_BATT_HIST_SOC4_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CD,22 63 CD,,,STATUS_HV_BATT_HIST_SOC5_T6 / STATUS_HV_BATT_HIST_SOC5_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CE,22 63 CE,,,STATUS_HV_BATT_HIST_SOC6_T6 / STATUS_HV_BATT_HIST_SOC6_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63CF,22 63 CF,,,STATUS_HV_BATT_HIST_SOC7_T6 / STATUS_HV_BATT_HIST_SOC7_ T6,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D0,22 63 D0,,,STATUS_HV_BATT_HIST_SOC1_T7 / STATUS_HV_BATT_HIST_SOC1_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D1,22 63 D1,,,STATUS_HV_BATT_HIST_SOC2_T7 / STATUS_HV_BATT_HIST_SOC2_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D2,22 63 D2,,,STATUS_HV_BATT_HIST_SOC3_T7 / STATUS_HV_BATT_HIST_SOC3_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D3,22 63 D3,,,STATUS_HV_BATT_HIST_SOC4_T7 / STATUS_HV_BATT_HIST_SOC4_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D4,22 63 D4,,,STATUS_HV_BATT_HIST_SOC5_T7 / STATUS_HV_BATT_HIST_SOC5_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D5,22 63 D5,,,STATUS_HV_BATT_HIST_SOC6_T7 / STATUS_HV_BATT_HIST_SOC6_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D6,22 63 D6,,,STATUS_HV_BATT_HIST_SOC7_T7 / STATUS_HV_BATT_HIST_SOC7_ T7,40,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D7,22 63 D7,,,STATUS_12VBATT_ENTL_STANDKL,2,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D8,22 63 D8,,,STATUS_HVPM_MSA_2,22,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0x63D9,22 63 D9,,,STATUS_HVPM_DCDC_ALS,16,,ActiveHybrid 7 (F04),hv/charging/12v,
EME,0x1A,did,0xDDF1,22 DD F1,,,EME_SPANNUNG_DC_HV,2,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,"DC voltage of the e-machine after rectification by the EME (HV battery side, referred to internal)"
EME,0x1A,did,0xDDF2,22 DD F2,,,EME_SPANNUNG_DC_HV_DCDC,2,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,High-voltage vehicle electrical system voltage measured by the DC/DC converter (in the EME)
EME,0x1A,did,0xDDF3,22 DD F3,,,EME_STROM_EMASCHINE_AC,4,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,HV current of the DC/DC converter and the averaged RMS current of the e-machine
EME,0x1A,did,0xDDF6,22 DD F6,,,EME_DCDC_LV,4,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Voltage / current DCDC (12V vehicle electrical system) at the B + bolt
EME,0x1A,did,0xDDF8,22 DD F8,,,EME_DCDC_LADEMODUS,3,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Query the DC/DC converter for operating mode and battery state of charge
EME,0x1A,did,0xDE00,22 DE 00,,,EME_HVPM_DCDC_ANSTEUERUNG,25,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Return values from the HVPM for DCDC control
EME,0x1A,did,0xDE01,22 DE 01,,,EME_HVPM_VERBRAUCHERREDUZIERUNG,15,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Return values for HVPM consumer reduction
EME,0x1A,did,0xDE02,22 DE 02,,,EME_HVPM_HV_SYSTEM_ON_OFF,8,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,High-voltage system on / off (HVPM 2013)
EME,0x1A,did,0xDE03,22 DE 03,,,EME_HVPM_ENERGIEBORDNETZ,134,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Return values of the HVPM for HV energy and cell voltages
EME,0x1A,did,0xDE04,22 DE 04,,,EME_HVPM_ENERGIEBORDNETZ_2,14,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Number of times the vehicle was ready to drive in the SOC area
EME,0x1A,did,0xDE05,22 DE 05,,,EME_HVPM_MSA,78,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,HVPM engine start-stop automatic
EME,0x1A,did,0xDE06,22 DE 06,,,EME_HVPM_PKOR,118,yes,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,HVPM performance coordinator
EME,0x1A,did,0xDE0B,22 DE 0B,,,EME_HV_ISOLATION,1,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,"External insulation fault, SME"
EME,0x1A,did,0xDE0C,22 DE 0C,,,EME_HVIL_GESAMT,1,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,"Reading out the HVIL status in the EME; if HVIL is interrupted, then not ok"
EME,0x1A,did,0xDE0D,22 DE 0D,,,EME_LV_BAT,5,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Status of the LV battery
EME,0x1A,did,0xDE0F,22 DE 0F,,,EME_KL30C_SPANNUNG,1,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,"0 = crash not detected, 1 = crash detected"
EME,0x1A,did,0xDE10,22 DE 10,,,EME_HVB_TAUSCH_LESEN,8,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Odometer reading (km) of the last battery replacement
EME,0x1A,did,0xDE14,22 DE 14,,,EME_ANF_NL,144,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Read out history memory of St_anf_nl_eme
EME,0x1A,did,0xDE15,22 DE 15,,,EME_NLM_DEAK,144,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Read out history memory of St_nlm_deakt_msa
EME,0x1A,did,0xDE18,22 DE 18,,,EME_HVPM_SPANNUNGSFREIHEIT,160,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Info memory for the de-energized state of the high-voltage system (monitored by HVPM)
EME,0x1A,did,0xDE1A,22 DE 1A,,,EME_12VBATT_ENTL_STANDKL,2,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Charge quantity
EME,0x1A,did,0xDE1B,22 DE 1B,,,EME_HVPM_MSA_2,16,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,HVPM MSA2
EME,0x1A,did,0xDE1C,22 DE 1C,,,EME_HVPM_DCDC_ALS,16,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18) | ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,HVPM DCDC ALS
EME,0x1A,did,0xDE1E,22 DE 1E,,,EME_SZE_ZSEBATTERIE,140,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Read out the results of the ZSE battery state-detection
EME,0x1A,did,0xDE21,22 DE 21,,,EME_TEMP_DCDC,2,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Current temperature value of the DC/DC converter transformer
EME,0x1A,did,0xDE26,22 DE 26,,,EME_HVSTART_FEHLER,1,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Indication of the fault when starting up the HV system
EME,0x1A,did,0xDE29,22 DE 29,,,EME_NOTENTL_ZAEHLER,2,,ActiveHybrid 3/5/7 (F30/F10/F01),hv/charging/12v,Emergency discharge counter: counter status / reset counter (0 = no reset; 1 = reset)
EME,0x1A,did,0xDE3E,22 DE 3E,,,EME_HVPM_KONFIGURATION_LADEEINSTELLUNG,1,,BMW i3 / i3s (I01),hv/charging/12v,Configuration loading or low-cost loading as a valid interface
EME,0x1A,did,0xDE6E,22 DE 6E,,,AE_LSC_LADEN_2,58,,BMW i3 / i3s (I01),hv/charging/12v,Last State Call Load (Extended) Feedback on the charging process
EME,0x1A,did,0xDE71,22 DE 71,,,AE_CHARGE_ENABLE,1,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Statement about the granting of loading clearance
EME,0x1A,did,0xDE75,22 DE 75,,,AE_HV_SPANNUNG_LESEN,10,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Values of all intermediate circuit voltages
EME,0x1A,did,0xDE83,22 DE 83,,,AE_ROHSIG_EINGANG_SENS_DCDC,12,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,Raw signals sensors / inputs DC / DC converter
EME,0x1A,did,0xDE88,22 DE 88,,,AE_SPANNUNG_KLEMME30B,2,,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,current voltage at KL30B
EME,0x1A,did,0xDE89,22 DE 89,,,AE_STROM_DCDC,10,yes,BMW i3 / i3s (I01) | BMW i8 (I12) | BMW 530Le (F18),hv/charging/12v,DC / DC converter currents
